id,price,year,mileage,engine_capacity,engine_power,accident_free,origin,four_wheel_drive,invoice_vat,estate,fuel_type,transmission
ID6Gkbjs,91000,2018,238000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GkBpF,89000,2020,199340,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GkCa9,49500,2016,230000,1598,120,True,Belgia,False,False,True,Diesel,Manual
ID6GkcoY,63960,2017,204000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GkDBc,74900,2016,166000,1968,190,False,Polska,False,False,False,Diesel,Automatic
ID6GkdFm,56999,2019,286400,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GkdvA,199900,2023,26550,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6Gkdwj,93900,2020,151000,1968,190,True,Niemcy,True,True,True,Diesel,Automatic
ID6GkeC4,81900,2019,71308,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gkf0U,72500,2019,138444,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gkfjl,105900,2020,138369,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6Gkg8H,76899,2019,84057,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GkH2L,74899,2019,92126,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GkH30,133700,2020,122089,1968,240,True,Unknown,True,True,True,Diesel,Automatic
ID6Gkjrd,59500,2018,205000,1968,150,False,Polska,False,False,False,Diesel,Automatic
ID6GkKJm,82900,2020,71000,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gkl3l,179900,2022,48630,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6GkMl8,87900,2020,136687,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GkMXd,82500,2020,186000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GkmYE,69900,2019,189764,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GkNic,104900,2020,138770,1968,200,False,Niemcy,False,True,True,Diesel,Automatic
ID6GkNky,68500,2018,170000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6Gkoba,67500,2016,263600,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6Gkoyo,102850,2019,63004,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6Gkoz5,89900,2019,169000,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6Gkp8f,56900,2015,150000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GkpAi,76500,2019,104500,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GkPfg,94500,2020,210000,1984,272,False,Unknown,True,False,False,Petrol,Automatic
ID6GkqtT,83000,2018,105000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GkRyf,46500,2019,69514,1984,190,False,Niemcy,False,False,True,Petrol,Automatic
ID6Gks6R,59900,2015,329300,1968,240,True,Polska,True,False,True,Diesel,Automatic
ID6GkT0u,61000,2015,207500,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GkT4g,93900,2020,121453,1968,200,True,Polska,False,True,True,Diesel,Automatic
ID6GkT6P,171900,2023,11,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GkTT6,78850,2018,156834,1798,180,False,Polska,False,True,True,Petrol,Automatic
ID6GkTZc,53900,2017,290000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GkU40,84700,2018,118000,1968,150,True,Belgia,False,False,True,Diesel,Automatic
ID6GkUAf,52000,2017,370550,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6GkUCA,47900,2018,255400,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GkUke,108000,2020,59000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GkUtt,139000,2023,17000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GkUYI,95000,2018,187000,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GkVFa,54000,2016,302000,1968,190,True,Niemcy,False,False,True,Diesel,Manual
ID6GkwbF,114390,2020,35599,1498,150,True,Polska,False,False,True,Petrol,Manual
ID6GkWkS,56500,2018,186000,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6GkWqk,59980,2017,196000,1968,150,True,Unknown,False,False,True,Diesel,Manual
ID6Gkxo2,67899,2020,199999,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GkXs6,79850,2019,154395,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GkXSR,115000,2018,68000,1968,190,False,Niemcy,True,False,True,Diesel,Automatic
ID6GkXyv,54700,2015,115000,1598,120,True,Niemcy,False,False,False,Diesel,Manual
ID6GkXZI,82500,2018,82000,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6GkY1O,66000,2015,139800,1395,149,True,Polska,False,False,False,Petrol,Manual
ID6Gky62,79000,2018,125000,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6GkYdI,65000,2015,79300,1798,180,True,Polska,False,False,False,Petrol,Manual
ID6GkynR,172900,2022,33123,1968,200,True,Polska,True,True,False,Diesel,Automatic
ID6GkYqJ,119999,2020,129000,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GkYyo,99900,2021,57000,1498,150,True,Niemcy,False,False,True,Petrol,Automatic
ID6GkYzY,77700,2016,119000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GkziH,81900,2020,180002,1968,150,False,Unknown,False,True,True,Diesel,Automatic
ID6GkzKs,92800,2019,123992,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6Gl0Oc,65000,2018,180800,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gl0Qo,116900,2021,107044,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6Gl2gQ,48700,2018,242000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gl2hr,49400,2015,280000,1598,120,True,Niemcy,False,False,True,Diesel,Manual
ID6Gl2xb,39000,2018,530000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gl4ei,79999,2020,83000,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6Gl51V,169999,2023,11200,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gl5dG,89900,2017,170000,1984,280,False,Polska,True,True,False,Petrol,Automatic
ID6Gl6r3,71900,2020,133335,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6Gl6SO,41000,2015,247000,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6Gl9Sf,69999,2021,200000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GlA4N,98000,2018,186000,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GlA57,51000,2015,304000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GlAOb,88000,2018,78055,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6Glatl,57900,2018,192000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GlD3N,124900,2023,8676,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GlDad,144000,2020,85510,1984,272,True,Polska,True,False,True,Petrol,Automatic
ID6GlDAh,95000,2019,216000,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6GlEH6,129150,2020,150000,1968,190,False,Polska,True,False,True,Diesel,Automatic
ID6GlEyb,78720,2020,95000,1498,150,False,Polska,False,False,False,Petrol,Automatic
ID6GlFnv,55900,2017,193000,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6Glgpg,118900,2019,89175,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6Glgwl,93000,2017,87800,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6GlGXt,97500,2018,112860,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GlHsA,78690,2015,154544,1968,190,False,Polska,True,False,False,Diesel,Automatic
ID6Gli61,89899,2020,122528,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GlIfZ,79950,2019,235245,1498,149,True,Polska,False,False,True,Petrol,Automatic
ID6GlInZ,58900,2015,170000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GliOS,69900,2017,140142,1798,180,True,Polska,False,True,False,Petrol,Automatic
ID6GlirN,97900,2020,146663,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GlK93,54800,2015,229551,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Glkhg,141700,2020,81581,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6GlLZ7,49000,2015,290211,1798,180,False,Polska,False,False,True,Petrol,Automatic
ID6Glm6A,57900,2017,220000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Glm7o,78900,2018,180000,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6Glm84,55900,2017,200000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GlNTR,79900,2018,156500,1968,150,False,Polska,False,False,False,Diesel,Automatic
ID6GlpTu,68999,2019,161320,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GlpwM,65800,2017,105000,1984,220,True,Stany,False,False,False,Petrol,Automatic
ID6Glqk8,61900,2016,157000,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6GlRs2,87900,2020,48300,1498,150,False,Polska,False,True,True,Petrol,Automatic
ID6GlS5B,99900,2019,112578,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GlS5I,124900,2021,76616,1968,200,True,Niemcy,False,True,True,Diesel,Automatic
ID6GlS5t,104900,2020,129901,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6GlT0R,73800,2019,109654,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GltbP,44500,2022,69000,1968,150,False,Francja,False,False,True,Diesel,Automatic
ID6GlTBw,58900,2015,209000,1968,150,True,Holandia,False,False,True,Diesel,Manual
ID6GlTJa,91900,2017,141900,1968,240,True,Polska,True,False,True,Diesel,Automatic
ID6GlTYG,76800,2019,143500,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Glu5Z,94900,2020,159317,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GlUJ2,61900,2016,285862,1968,190,True,Szwajcaria,True,False,True,Diesel,Automatic
ID6GluPC,94850,2020,144209,1968,190,True,Polska,False,True,False,Diesel,Automatic
ID6GlUUC,46000,2014,287517,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GlVbb,69000,2017,185000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GlvyB,54999,2018,153132,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GlwPV,111850,2020,116909,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GlwUY,111900,2020,101438,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6GlXhj,55900,2016,229998,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GlXj5,42500,2015,259000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GlyJr,124900,2019,156303,1968,240,True,Niemcy,True,True,True,Diesel,Automatic
ID6GlyQq,96900,2020,65029,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6Glz0R,85900,2020,80219,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Glz12,114900,2020,134143,1968,200,True,Niemcy,True,True,True,Diesel,Automatic
ID6Gm0c8,75900,2019,167800,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6Gm0jn,37900,2017,219035,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6Gm0sV,33999,2017,148743,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6Gm2N3,50900,2015,204600,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gm386,54950,2015,195000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gm3Bf,75900,2018,148300,1968,150,True,Czechy,False,False,True,Diesel,Automatic
ID6Gm3hN,98900,2021,44000,1968,122,True,Unknown,False,False,True,Diesel,Automatic
ID6Gm49e,62990,2017,214000,1968,190,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gm4Jl,52900,2016,266000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gm5Jy,59500,2016,186000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gm8AT,129150,2021,130000,1968,200,True,Szwecja,True,False,True,Diesel,Automatic
ID6GmA6T,84870,2020,98194,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GmA8C,67900,2019,203000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GmABe,81180,2020,76000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GmbC8,55900,2017,307000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GmbzF,99899,2019,112767,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6GmCKM,64900,2018,244000,1968,150,True,Unknown,False,False,False,Diesel,Automatic
ID6GmdF2,95000,2019,196334,1968,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GmdVZ,69800,2020,160108,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GmeIo,109900,2020,26783,1968,122,False,Unknown,False,True,True,Diesel,Automatic
ID6GmF2z,64900,2016,187000,1968,240,True,Szwecja,True,False,False,Diesel,Automatic
ID6GmFmA,62900,2017,123841,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GmFqf,48900,2015,252000,2000,150,False,Unknown,False,False,True,Diesel,Manual
ID6GmGCx,93900,2019,170327,1968,150,True,Belgia,False,False,True,Diesel,Automatic
ID6GmGJ6,89500,2015,77200,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6Gmh9A,70000,2015,212000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GmhP4,99800,2016,197300,1984,280,True,Polska,True,False,False,Petrol,Automatic
ID6Gmhsc,95500,2016,158800,1984,280,True,Polska,True,False,True,Petrol,Automatic
ID6GmipG,63000,2017,122000,1598,120,False,Niemcy,False,False,True,Diesel,Manual
ID6Gmju7,84850,2021,111483,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GmjzE,79999,2015,91500,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GmmMJ,89900,2020,95770,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GmMPC,79500,2018,88913,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GmMYZ,62900,2017,204000,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GmnCr,92900,2018,119856,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6GmnrP,84900,2019,66000,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6GmNV4,79500,2017,242000,1968,240,False,Unknown,False,False,True,Diesel,Automatic
ID6Gmoiu,109850,2019,84838,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GmokD,59900,2015,211920,1968,150,False,Polska,False,False,False,Diesel,Automatic
ID6GmqKD,54500,2015,190400,1598,120,True,Francja,False,False,True,Diesel,Automatic
ID6GmRxN,116000,2019,96000,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GmRzr,99900,2020,157600,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6GmSSY,73900,2019,100000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GmSuo,97900,2020,142695,1968,200,True,Unknown,False,True,True,Diesel,Automatic
ID6GmtmR,79899,2020,82511,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GmTod,89800,2018,155071,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GmuIw,87900,2020,153393,1968,150,False,Unknown,False,True,True,Diesel,Automatic
ID6GmUlA,109900,2020,115605,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GmuUO,85900,2021,101590,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GmuW6,86900,2018,87755,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GmV68,57000,2015,252000,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6Gmvfu,50900,2016,182167,1598,120,True,Belgia,False,False,False,Diesel,Manual
ID6GmVu7,90000,2019,84000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GmVWA,148837,2019,66000,1968,240,True,Polska,True,False,True,Diesel,Automatic
ID6Gmw46,84900,2018,126226,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GmWsQ,57900,2019,269000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GmWUR,57500,2018,241000,1968,150,True,Unknown,True,False,False,Diesel,Automatic
ID6Gmygc,89900,2020,85227,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GmZ7f,62999,2018,195000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GmZm3,71000,2017,131000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GmZou,67500,2016,170000,1798,180,True,Unknown,False,False,False,Petrol,Manual
ID6Gn0B4,107900,2019,49203,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gn1ae,39900,2013,251807,1968,140,True,Polska,False,False,True,Diesel,Automatic
ID6Gn1S3,94900,2019,91357,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6Gn1Tf,89900,2019,150197,1968,190,True,Polska,False,True,False,Diesel,Automatic
ID6Gn3gW,71899,2020,147316,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6Gn3VF,84900,2016,98000,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Gn4OR,64000,2020,144000,1498,150,False,Polska,False,False,True,Petrol,Manual
ID6Gn75b,88000,2017,228000,1998,190,False,Unknown,False,False,False,Diesel,Automatic
ID6Gn8RW,68999,2020,136232,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Gn9bM,81900,2018,102935,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gn9i0,78500,2020,174000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gn9PG,92700,2016,154000,1984,220,True,Polska,False,False,True,Petrol,Automatic
ID6Gn9R1,79900,2020,175107,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6Gn9zh,115000,2020,71109,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6GnaWT,74700,2018,180000,1968,150,True,Unknown,False,False,False,Diesel,Manual
ID6GnboN,105900,2020,95000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gnbpc,65000,2017,91000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gnbqx,87900,2021,87906,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GnBvn,108999,2019,85930,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GncEB,49500,2015,300400,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GncYT,51000,2016,198000,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6Gnd0A,155000,2022,25000,1984,280,False,Unknown,True,False,True,Petrol,Automatic
ID6GndQI,59900,2018,201960,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GnE00,99900,2019,79000,1984,272,True,Polska,True,True,True,Petrol,Automatic
ID6Gne7J,79900,2016,165000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GneaA,79500,2017,181000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GneqR,83900,2020,150000,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6GnetO,81200,2019,139100,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GnFbA,144900,2020,91203,1968,190,True,Niemcy,True,True,True,Diesel,Automatic
ID6Gnfbv,105850,2020,133866,1968,190,True,Polska,False,True,False,Diesel,Automatic
ID6Gnfig,67900,2018,124000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GnfKX,125000,2018,184000,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GnfOL,69900,2015,88600,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6Gnftp,49000,2015,321000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GnGQX,64900,2017,154995,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GnI60,73900,2020,74000,1998,190,False,Niemcy,True,False,True,Diesel,Automatic
ID6GniCg,90000,2018,105000,1395,150,False,Unknown,False,False,True,Petrol,Automatic
ID6GnIqE,53999,2016,185000,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6Gnl8L,68999,2015,189000,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GnLDa,94900,2019,144399,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6GnLkA,85900,2018,112300,1395,150,True,Polska,False,True,False,Petrol,Automatic
ID6GnlNE,64900,2017,165000,1395,150,True,Unknown,False,False,True,Petrol,Automatic
ID6GnMT3,107900,2019,42578,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GnN37,123850,2020,55277,1968,200,True,Polska,False,True,False,Diesel,Automatic
ID6GnnAa,68000,2016,204000,1968,150,True,Belgia,False,False,True,Diesel,Automatic
ID6GnnAg,81900,2019,140673,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6GnnFQ,116850,2019,66042,1968,190,False,Polska,False,False,False,Diesel,Automatic
ID6GnO8l,139900,2019,76949,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GnoGG,59900,2017,208566,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gnouz,84500,2016,161000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GnpAN,60900,2016,237000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GnPj9,85900,2020,115194,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GnQxE,59500,2018,179000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GnsQF,50900,2015,210000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GntIV,96800,2019,87000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gnu50,75900,2018,199800,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6GnUGU,58900,2015,224000,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GnurN,85900,2019,149340,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GnVhc,79700,2020,133000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GnwOm,79000,2018,237000,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GnWRZ,76900,2020,117300,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GnXdX,99900,2021,176000,1968,150,True,Belgia,False,False,True,Diesel,Automatic
ID6GnyU8,69900,2017,166000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GnzSe,86900,2018,99950,1798,180,True,Polska,False,True,False,Petrol,Manual
ID6Go23i,97900,2021,101789,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6Go4T4,91000,2015,96500,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6Go50W,57498,2022,112000,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6Go5aS,76000,2019,162500,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Go5cQ,109900,2020,120030,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Go5ft,55900,2018,245000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Go5P9,92900,2019,88582,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Go5xI,58999,2016,200000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Go705,83900,2019,76600,1498,150,True,Polska,False,False,True,Petrol,Manual
ID6Go7cj,84900,2020,46077,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Go9pk,64900,2019,213000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Goa6H,56949,2019,178000,1498,149,True,Polska,False,False,True,Petrol,Manual
ID6GoaHs,64700,2014,203000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Godqh,85900,2017,150000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GoF4b,95900,2019,77833,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GoFAQ,98900,2020,118100,1968,190,False,Unknown,False,True,True,Diesel,Automatic
ID6GoGOd,71900,2017,102962,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6GoGwQ,72900,2018,158147,1798,180,True,Polska,False,True,True,Petrol,Automatic
ID6GoHDL,89900,2019,116443,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gohn2,75000,2017,106800,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GoItX,119900,2020,135928,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6Gojmv,42000,2015,356000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GoKNS,129945,2020,132512,1968,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GoKRi,79250,2019,146854,1968,150,True,Unknown,False,True,True,Diesel,Automatic
ID6GoKSO,79600,2019,115405,1968,150,True,Unknown,False,True,True,Diesel,Automatic
ID6GoKyl,59900,2018,208000,1968,150,False,Unknown,False,True,True,Diesel,Manual
ID6GoL08,99700,2020,119863,1989,150,True,Unknown,False,True,True,Diesel,Automatic
ID6GoNLg,100000,2017,72000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GoNPI,39500,2016,418000,1968,190,True,Polska,False,False,True,Diesel,Manual
ID6GonSE,41900,2015,282652,1968,150,True,Unknown,False,False,True,Diesel,Manual
ID6GoO3W,78999,2020,189874,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GopFA,95000,2019,66000,1968,190,False,Austria,False,False,True,Diesel,Automatic
ID6GopmU,46900,2016,254167,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6GoRjB,77900,2017,27000,1798,180,False,Polska,False,False,False,Petrol,Automatic
ID6GoRxh,65900,2018,218000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GosNa,73450,2016,204849,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GosUk,56900,2016,258300,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GosY8,53500,2015,284600,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GoT3k,49900,2018,279500,1598,120,True,Niemcy,False,False,True,Diesel,Manual
ID6GotGQ,65700,2017,140000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gotue,79900,2015,157000,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6GotVG,78800,2018,188100,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GotZx,59500,2018,260000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GoUab,114900,2020,99900,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GoUHx,79990,2016,196200,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GoUIo,64500,2017,257720,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6GoUJ5,67900,2022,22800,1984,190,False,Niemcy,False,False,True,Petrol,Automatic
ID6GoUMM,79900,2020,221000,2000,150,True,Polska,False,False,True,Diesel,Automatic
ID6GoUpY,67800,2019,163000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gous8,65000,2015,169767,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GoUSd,49900,2017,183500,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GoVYp,61900,2018,222300,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GoWe5,52900,2014,205000,1395,150,True,Niemcy,False,False,True,Petrol,Manual
ID6GoWgl,65700,2021,185770,1968,150,False,Unknown,False,True,True,Diesel,Automatic
ID6GoWpT,55900,2018,151000,1598,120,True,Austria,False,False,True,Diesel,Automatic
ID6GowtD,64900,2018,202000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GoWUn,62000,2017,140000,1598,120,False,Niemcy,False,False,True,Diesel,Manual
ID6GoxDA,49999,2015,229000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Goxvc,71900,2018,124900,1968,150,True,Austria,False,False,True,Diesel,Manual
